Player,GP,TOI,Goals,Total_Assists,First_Assists,Second_Assists,Total_Points,IPP,Shots,SH,ixG,iCF,iFF,iSCF,iHDCF,Rush_Attempts,Rebounds_Created,PIM,Total_Penalties,Minor,Major,Misconduct,Penalties_Drawn,Giveaways,Takeaways,Hits,Hits_Taken,Shots_Blocked,TOI_GP,Goals_60,Total_Assists_60,First_Assists_60,Second_Assists_60,Total_Points_60,Shots_60,ixG_60,iCF_60,iFF_60,iSCF_60,iHDCF_60,Rush_Attempts_60,Rebounds_Created_60,PIM_60,Penalties_Drawn_60,Giveaways_60,Takeaways_60,Hits_60,Hits_Taken_60,Shots_Blocked_60,HDCA,CF1,GF1,GF_60,GA_60,HDCF,HDCF1,xGF,xGA,Off_Zone_Starts,Neu_Zone_Starts,Def_Zone_Starts,Off_Zone_Start_Pct,SF_60,SA_60,SF_Pct,HDCF_60,HDCA_60,Def_Zone_Start_Pct
J.J. Moser,43,803.799987792969,4,11,6,5,15,36.5900001525879,40,10,2.64000010490417,99,65,34,9,2,8,16,8,8,0,0,8,24,10,32,80,55,18.6930236816406,0.300000011920929,0.819999992847443,0.449999988079071,0.370000004768372,1.12000000476837,2.99000000953674,0.200000002980232,7.3899998664856,4.84999990463257,2.53999996185303,0.670000016689301,0.150000005960464,0.600000023841858,1.19000005722046,0.600000023841858,1.78999996185303,0.75,2.39000010490417,5.96999979019165,4.1100001335144,217,41.0200004577637,43.1599998474121,3.05999994277954,4.03000020980835,154,41.5099983215332,33.0800018310547,49.0900001525879,78,168,164,32.2299995422363,24.4099998474121,37.1699981689453,39.6399993896484,11.5,16.2000007629395,67.7685950413223
Mikey Anderson,57,1146.5,2,6,4,2,8,16.3299999237061,58,3.45000004768372,2.94000005722046,133,85,53,11,7,5,8,4,4,0,0,10,26,10,133,125,69,20.11403465271,0.100000001490116,0.310000002384186,0.209999993443489,0.100000001490116,0.419999986886978,3.03999996185303,0.150000005960464,6.96000003814697,4.44999980926514,2.76999998092651,0.579999983310699,0.370000004768372,0.259999990463257,0.419999986886978,0.519999980926514,1.36000001430511,0.519999980926514,6.96000003814697,6.53999996185303,3.60999989509583,226,49.2299995422363,43.75,2.55999994277954,3.29999995231628,213,48.5200004577637,50.7799987792969,54.5,138,217,192,41.8199996948242,30.2999992370605,29.9899997711182,50.2599983215332,11.1499996185303,11.8299999237061,58.1818181818182
Erik Cernak,55,1053.36669921875,1,12,7,5,13,30.2299995422363,86,1.1599999666214,3.52999997138977,176,127,48,8,11,6,46,19,17,2,0,19,17,21,165,91,73,19.15212059021,0.0599999986588955,0.680000007152557,0.400000005960464,0.280000001192093,0.740000009536743,4.90000009536743,0.200000002980232,10.0200004577637,7.23000001907349,2.73000001907349,0.46000000834465,0.629999995231628,0.340000003576279,2.61999988555908,1.08000004291534,0.970000028610229,1.20000004768372,9.39999961853027,5.17999982833862,4.15999984741211,212,46.0200004577637,44.3300018310547,2.45000004768372,3.07999992370605,199,48.4199981689453,45.25,53.2400016784668,90,248,300,23.0799999237061,26.4899997711182,30.5900001525879,46.4099998474121,11.3400001525879,12.0799999237061,76.9230769230769
Mario Ferraro,63,1449.05004882813,2,12,3,9,14,25.9300003051758,49,4.07999992370605,2.65000009536743,108,77,44,7,17,2,16,8,8,0,0,9,35,31,140,149,151,23.0007934570313,0.0799999982118607,0.5,0.119999997317791,0.370000004768372,0.579999983310699,2.02999997138977,0.109999999403954,4.46999979019165,3.19000005722046,1.82000005245209,0.28999999165535,0.699999988079071,0.0799999982118607,0.660000026226044,0.370000004768372,1.45000004768372,1.27999997138977,5.80000019073486,6.17000007629395,6.25,315,41.560001373291,41.5400009155273,2.24000000953674,3.15000009536743,238,43.0400009155273,55.8800010681152,80,164,269,305,34.9700012207031,25.0100002288818,34.9500007629395,41.7099990844727,9.85000038146973,13.039999961853,65.0319829424307
Drew Doughty,39,1003.91668701172,7,24,10,14,31,52.5400009155273,99,7.07000017166138,5.76000022888184,183,127,77,12,19,12,30,15,15,0,0,6,24,9,60,77,53,25.7414531707764,0.419999986886978,1.42999994754791,0.600000023841858,0.839999973773956,1.85000002384186,5.92000007629395,0.340000003576279,10.9399995803833,7.59000015258789,4.59999990463257,0.720000028610229,1.13999998569489,0.720000028610229,1.78999996185303,0.360000014305115,1.42999994754791,0.540000021457672,3.58999991416931,4.59999990463257,3.17000007629395,178,58.6199989318848,50.4300003051758,3.52999997138977,3.47000002861023,220,55.2799987792969,57.5099983215332,48.3300018310547,178,180,144,55.2799987792969,36.4000015258789,25.9400005340576,58.3899993896484,13.1499996185303,10.6400003433228,44.7204968944099
Jacob Middleton,66,1233.16662597656,4,10,5,5,14,25.4500007629395,73,5.48000001907349,4.46999979019165,124,96,40,8,12,8,82,26,16,10,0,17,19,27,118,58,124,18.6843433380127,0.189999997615814,0.490000009536743,0.239999994635582,0.239999994635582,0.680000007152557,3.54999995231628,0.219999998807907,6.03000020980835,4.67000007629395,1.95000004768372,0.389999985694885,0.579999983310699,0.389999985694885,3.99000000953674,0.829999983310699,0.920000016689301,1.30999994277954,5.73999977111816,2.8199999332428,6.03000020980835,239,43.6100006103516,51.4000015258789,2.6800000667572,2.52999997138977,234,49.4700012207031,50.4799995422363,54.7799987792969,155,242,235,39.7400016784668,27.6399993896484,32.5,45.9500007629395,11.3900003433228,11.6300001144409,60.2564102564103
Jani Hakanpaa,80,1296.66662597656,4,8,3,5,12,25,68,5.88000011444092,3.13000011444092,158,99,35,5,0,9,43,16,14,1,1,7,38,9,248,173,112,16.2083339691162,0.189999997615814,0.370000004768372,0.140000000596046,0.230000004172325,0.560000002384186,3.15000009536743,0.140000000596046,7.30999994277954,4.57999992370605,1.62000000476837,0.230000004172325,0,0.419999986886978,1.99000000953674,0.319999992847443,1.75999999046326,0.419999986886978,11.4799995422363,8.01000022888184,5.17999982833862,230,40.7700004577637,39.6699981689453,2.22000002861023,3.38000011444092,190,45.2400016784668,44.4300003051758,61.4199981689453,137,265,312,30.5100002288818,22.7700004577637,31.8799991607666,41.6599998474121,8.78999996185303,10.6400003433228,69.4877505567929
Rasmus Sandin,51,864.933349609375,5,11,5,6,16,32,46,10.8699998855591,2.9300000667572,122,76,46,9,2,4,4,2,2,0,0,5,24,18,88,100,39,16.9594764709473,0.349999994039536,0.759999990463257,0.349999994039536,0.419999986886978,1.11000001430511,3.19000005722046,0.200000002980232,8.46000003814697,5.26999998092651,3.19000005722046,0.620000004768372,0.140000000596046,0.280000001192093,0.280000001192093,0.349999994039536,1.6599999666214,1.25,6.09999990463257,6.94000005722046,2.71000003814697,134,57.5299987792969,60.9799995422363,3.47000002861023,2.22000002861023,211,61.1599998474121,49.1800003051758,30.1900005340576,99,152,89,52.6599998474121,35.7299995422363,28.5100002288818,55.6199989318848,14.6400003433228,9.30000019073486,47.3404255319149
Mike Reilly,70,1325.65002441406,4,13,6,7,17,32.0800018310547,135,2.96000003814697,5.75,230,178,58,15,4,13,32,16,16,0,0,3,35,19,94,110,54,18.9378566741943,0.180000007152557,0.589999973773956,0.270000010728836,0.319999992847443,0.769999980926514,6.1100001335144,0.259999990463257,10.4099998474121,8.0600004196167,2.63000011444092,0.680000007152557,0.180000007152557,0.589999973773956,1.45000004768372,0.140000000596046,1.58000004291534,0.860000014305115,4.25,4.98000001907349,2.44000005722046,188,56.2700004577637,48.1800003051758,2.40000009536743,2.57999992370605,272,59.1300010681152,65.5999984741211,51.9000015258789,198,224,162,55,39.5099983215332,28.7000007629395,57.9300003051758,12.3100004196167,8.51000022888184,45
Erik Brannstrom,53,1048,0,14,6,8,14,34.1500015258789,86,0,3.76999998092651,168,115,46,8,2,14,30,14,14,0,0,6,36,10,39,107,59,19.7735843658447,0,0.800000011920929,0.340000003576279,0.46000000834465,0.800000011920929,4.92000007629395,0.219999998807907,9.61999988555908,6.57999992370605,2.63000011444092,0.46000000834465,0.109999999403954,0.800000011920929,1.72000002861023,0.340000003576279,2.05999994277954,0.569999992847443,2.23000001907349,6.13000011444092,3.38000011444092,203,53.189998626709,46.5900001525879,2.34999990463257,2.69000005722046,229,53.0099983215332,57.060001373291,55.939998626709,194,172,112,63.4000015258789,32.9199981689453,31.2000007629395,51.3400001525879,13.1099996566772,11.6199998855591,36.6013071895425
Nicolas Hague,52,969.833312988281,4,10,4,6,14,26.4200000762939,116,3.45000004768372,6,239,162,68,16,6,18,38,19,19,0,0,8,23,25,57,138,80,18.6506404876709,0.25,0.620000004768372,0.25,0.370000004768372,0.870000004768372,7.17999982833862,0.370000004768372,14.789999961853,10.0200004577637,4.21000003814697,0.990000009536743,0.370000004768372,1.11000001430511,2.34999990463257,0.490000009536743,1.41999995708466,1.54999995231628,3.52999997138977,8.53999996185303,4.94999980926514,218,49.8400001525879,48.6199989318848,3.27999997138977,3.46000003814697,193,46.9599990844727,46.5999984741211,48.310001373291,125,194,144,46.4700012207031,33.4099998474121,29.8199996948242,52.8400001525879,11.9399995803833,13.4899997711182,53.5315985130111
Luke Schenn,66,1135.5,5,12,7,5,17,36.9599990844727,78,6.40999984741211,3.83999991416931,163,101,28,3,1,7,61,20,13,7,0,9,42,7,273,107,96,17.2045459747314,0.259999990463257,0.629999995231628,0.370000004768372,0.259999990463257,0.899999976158142,4.11999988555908,0.200000002980232,8.60999965667725,5.34000015258789,1.48000001907349,0.159999996423721,0.0500000007450581,0.370000004768372,3.22000002861023,0.479999989271164,2.22000002861023,0.370000004768372,14.4300003051758,5.65000009536743,5.07000017166138,230,45.560001373291,50,2.4300000667572,2.4300000667572,163,41.4799995422363,43.1599998474121,58.6699981689453,151,252,244,38.2299995422363,27.7399997711182,32.3400001525879,46.1699981689453,8.60999965667725,12.1499996185303,61.7721518987342
Derek Forbort,76,1375.96667480469,4,10,3,7,14,27.4500007629395,64,6.25,1.97000002861023,132,90,25,4,5,5,48,17,14,2,1,14,32,15,133,135,100,18.1048240661621,0.170000001788139,0.439999997615814,0.129999995231628,0.310000002384186,0.610000014305115,2.78999996185303,0.0900000035762787,5.76000022888184,3.92000007629395,1.0900000333786,0.170000001788139,0.219999998807907,0.219999998807907,2.08999991416931,0.610000014305115,1.39999997615814,0.649999976158142,5.80000019073486,5.8899998664856,4.3600001335144,252,42.9500007629395,39.5299987792969,2.22000002861023,3.40000009536743,179,41.5299987792969,51.6100006103516,66.4800033569336,100,229,343,22.5699996948242,27.7299995422363,31.6599998474121,46.7000007629395,7.80999994277954,10.9899997711182,77.4266365688488
Alexander Romanov,79,1611.15002441406,3,10,2,8,13,20,107,2.79999995231628,3.32999992370605,244,148,62,8,5,6,53,18,14,3,1,12,78,24,227,189,144,20.3943042755127,0.109999999403954,0.370000004768372,0.0700000002980232,0.300000011920929,0.479999989271164,3.98000001907349,0.119999997317791,9.09000015258789,5.51000022888184,2.30999994277954,0.300000011920929,0.189999997615814,0.219999998807907,1.97000002861023,0.449999988079071,2.90000009536743,0.889999985694885,8.44999980926514,7.03999996185303,5.3600001335144,393,41.6300010681152,36.5200004577637,2.42000007629395,4.21000003814697,267,40.4500007629395,59.9300003051758,91.8399963378906,141,304,285,33.0999984741211,26.4799995422363,36.7200012207031,41.9000015258789,9.9399995803833,14.6400003433228,66.9014084507042
Marcus Pettersson,72,1127.16662597656,2,17,11,6,19,41.2999992370605,83,2.41000008583069,3.75999999046326,189,136,41,6,3,9,38,19,19,0,0,11,14,17,122,188,74,15.6550922393799,0.109999999403954,0.899999976158142,0.589999973773956,0.319999992847443,1.00999999046326,4.42000007629395,0.200000002980232,10.0600004196167,7.23999977111816,2.1800000667572,0.319999992847443,0.159999996423721,0.479999989271164,2.01999998092651,0.589999973773956,0.75,0.899999976158142,6.48999977111816,10.0100002288818,3.94000005722046,161,53.0800018310547,53.4900016784668,2.45000004768372,2.13000011444092,197,55.0299987792969,46.0400009155273,40.6100006103516,116,165,160,42.0299987792969,31.8299999237061,26.9899997711182,54.1199989318848,10.4899997711182,8.56999969482422,57.9710144927536
Keith Yandle,77,1076.38330078125,1,18,5,13,19,47.5,105,0.949999988079071,4.76999998092651,233,148,41,4,1,15,14,7,7,0,0,3,39,11,29,17,40,13.97900390625,0.0599999986588955,1,0.280000001192093,0.720000028610229,1.05999994277954,5.84999990463257,0.270000010728836,12.9899997711182,8.25,2.28999996185303,0.219999998807907,0.0599999986588955,0.839999973773956,0.779999971389771,0.170000001788139,2.17000007629395,0.610000014305115,1.62000000476837,0.949999988079071,2.23000001907349,231,52.6500015258789,35.7099990844727,2.23000001907349,4.01000022888184,233,50.2200012207031,55.4000015258789,59.1699981689453,255,176,86,74.7799987792969,33.4500007629395,32.1100006103516,51.0200004577637,12.9899997711182,12.8800001144409,25.2199413489736
Henri Jokiharju,60,1314.65002441406,3,16,6,10,19,32.7599983215332,83,3.60999989509583,3.26999998092651,146,102,25,3,4,9,20,10,10,0,0,4,36,12,73,79,60,21.9108333587646,0.140000000596046,0.730000019073486,0.270000010728836,0.46000000834465,0.870000004768372,3.78999996185303,0.150000005960464,6.65999984741211,4.65999984741211,1.13999998569489,0.140000000596046,0.180000007152557,0.409999996423721,0.910000026226044,0.180000007152557,1.63999998569489,0.550000011920929,3.32999992370605,3.60999989509583,2.74000000953674,307,46.1699981689453,42.3400001525879,2.65000009536743,3.60999989509583,210,40.6199989318848,53.2799987792969,70.8399963378906,207,277,216,48.939998626709,29.7999992370605,34.5900001525879,46.2799987792969,9.57999992370605,14.0100002288818,51.063829787234
Trevor van Riemsdyk,72,1257.69995117188,1,16,6,10,17,34.689998626709,75,1.33000004291534,3.53999996185303,147,102,45,8,2,8,40,13,10,2,1,18,19,30,25,100,129,17.4680557250977,0.0500000007450581,0.759999990463257,0.28999999165535,0.479999989271164,0.810000002384186,3.57999992370605,0.170000001788139,7.01000022888184,4.86999988555908,2.15000009536743,0.379999995231628,0.100000001490116,0.379999995231628,1.9099999666214,0.860000014305115,0.910000026226044,1.42999994754791,1.19000005722046,4.76999998092651,6.15000009536743,258,43.7799987792969,41.1800003051758,2.33999991416931,3.33999991416931,188,42.1500015258789,46.5999984741211,63.0699996948242,149,236,247,37.6300010681152,25.1900005340576,30.8199996948242,44.9700012207031,8.97000026702881,12.3100004196167,62.3737373737374
Jon Merrill,69,1179.90002441406,4,16,7,9,20,33.9000015258789,59,6.78000020980835,2.27999997138977,118,83,29,2,4,5,22,11,11,0,0,3,21,6,46,138,112,17.1000003814697,0.200000002980232,0.810000002384186,0.360000014305115,0.46000000834465,1.01999998092651,3,0.119999997317791,6,4.21999979019165,1.47000002861023,0.100000001490116,0.200000002980232,0.25,1.12000000476837,0.150000005960464,1.07000005245209,0.310000002384186,2.33999991416931,7.01999998092651,5.69999980926514,221,43.5099983215332,49.1699981689453,3,3.09999990463257,181,45.0200004577637,42.0999984741211,56.0499992370605,98,222,181,35.1300010681152,27.9699993133545,36.4099998474121,43.439998626709,9.19999980926514,11.2399997711182,64.8745519713262
Niko Mikkola,54,917.033325195313,3,10,6,4,13,30.9500007629395,58,5.17000007629395,2.61999988555908,110,79,42,8,0,7,55,26,25,1,0,10,25,7,109,113,81,16.9820995330811,0.200000002980232,0.649999976158142,0.389999985694885,0.259999990463257,0.850000023841858,3.78999996185303,0.170000001788139,7.19999980926514,5.17000007629395,2.75,0.519999980926514,0,0.46000000834465,3.59999990463257,0.649999976158142,1.63999998569489,0.46000000834465,7.13000011444092,7.3899998664856,5.30000019073486,178,41.6199989318848,42.4199981689453,2.75,3.73000001907349,145,44.8899993896484,36.2400016784668,43.5800018310547,71,185,206,25.6299991607666,24.7999992370605,32.9799995422363,42.9199981689453,9.48999977111816,11.6499996185303,74.3682310469314
Nick Holden,76,1508.5,5,14,9,5,19,33.3300018310547,75,6.67000007629395,3.49000000953674,169,118,50,8,3,10,12,6,6,0,0,4,48,16,115,141,112,19.8486843109131,0.200000002980232,0.560000002384186,0.360000014305115,0.200000002980232,0.759999990463257,2.98000001907349,0.140000000596046,6.71999979019165,4.69000005722046,1.99000000953674,0.319999992847443,0.119999997317791,0.400000005960464,0.479999989271164,0.159999996423721,1.9099999666214,0.639999985694885,4.57000017166138,5.6100001335144,4.44999980926514,345,40.9500007629395,38.5099983215332,2.26999998092651,3.61999988555908,243,41.3300018310547,59.0999984741211,90.379997253418,101,299,381,20.9500007629395,25.5,38.3400001525879,39.939998626709,9.67000007629395,13.7200002670288,79.045643153527
Erik Gustafsson,59,956.866638183594,3,15,8,7,18,36,79,3.79999995231628,3.78999996185303,173,113,38,3,3,6,14,7,7,0,0,2,39,10,45,73,55,16.2180786132813,0.189999997615814,0.939999997615814,0.5,0.439999997615814,1.12999999523163,4.94999980926514,0.239999994635582,10.8500003814697,7.09000015258789,2.38000011444092,0.189999997615814,0.189999997615814,0.379999995231628,0.879999995231628,0.129999995231628,2.45000004768372,0.629999995231628,2.8199999332428,4.57999992370605,3.45000004768372,160,54.7999992370605,53.189998626709,3.14000010490417,2.75999999046326,157,49.5299987792969,43.6199989318848,40.6800003051758,220,144,38,85.2699966430664,34.6100006103516,29.2800006866455,54.1699981689453,9.84000015258789,10.0299997329712,14.7286821705426
Justin Schultz,74,1252.08337402344,4,19,12,7,23,43.4000015258789,92,4.34999990463257,5.80000019073486,205,137,75,13,2,16,16,8,8,0,0,2,25,13,40,95,87,16.9200458526611,0.189999997615814,0.910000026226044,0.579999983310699,0.340000003576279,1.10000002384186,4.40999984741211,0.280000001192093,9.81999969482422,6.57000017166138,3.58999991416931,0.620000004768372,0.100000001490116,0.769999980926514,0.769999980926514,0.100000001490116,1.20000004768372,0.620000004768372,1.91999995708466,4.55000019073486,4.17000007629395,221,53.7900009155273,47.3199996948242,2.53999996185303,2.82999992370605,237,51.75,57.6599998474121,46.5900001525879,218,273,123,63.9300003051758,30.2900009155273,26.5499992370605,53.2900009155273,11.3599996566772,10.5900001525879,36.0703812316716
Brett Kulak,74,1313.84997558594,5,16,7,9,21,36.8400001525879,92,5.42999982833862,3.11999988555908,179,119,43,10,4,15,45,21,20,1,0,13,55,21,103,111,63,17.7547302246094,0.230000004172325,0.730000019073486,0.319999992847443,0.409999996423721,0.959999978542328,4.19999980926514,0.140000000596046,8.17000007629395,5.42999982833862,1.96000003814697,0.46000000834465,0.180000007152557,0.689999997615814,2.05999994277954,0.589999973773956,2.50999999046326,0.959999978542328,4.69999980926514,5.07000017166138,2.88000011444092,247,48.9799995422363,45.2400016784668,2.59999990463257,3.15000009536743,226,47.7799987792969,52.9300003051758,56.8499984741211,126,230,177,41.5800018310547,29.1399993896484,30.6000003814697,48.7799987792969,10.3199996948242,11.2799997329712,58.4158415841584
Brandon Carlo,79,1556.53332519531,6,9,5,4,15,28.8500003814697,125,4.80000019073486,3.74000000953674,213,162,41,4,6,9,31,14,13,1,0,10,25,32,143,197,104,19.702953338623,0.230000004172325,0.349999994039536,0.189999997615814,0.150000005960464,0.579999983310699,4.82000017166138,0.140000000596046,8.21000003814697,6.23999977111816,1.58000004291534,0.150000005960464,0.230000004172325,0.349999994039536,1.19000005722046,0.389999985694885,0.959999978542328,1.23000001907349,5.51000022888184,7.59000015258789,4.01000022888184,263,46.1399993896484,42.2799987792969,2,2.74000000953674,225,46.1100006103516,58.9900016784668,67.2399978637695,173,294,370,31.8600006103516,29.1000003814697,30.7999992370605,48.5800018310547,8.67000007629395,10.1400003433228,68.1399631675875
Ilya Lyubushkin,77,1343.41662597656,2,13,5,8,15,28.8500003814697,54,3.70000004768372,2.03999996185303,104,75,25,3,2,2,51,24,23,1,0,11,37,15,187,135,92,17.4469699859619,0.0900000035762787,0.579999983310699,0.219999998807907,0.360000014305115,0.670000016689301,2.41000008583069,0.0900000035762787,4.6399998664856,3.34999990463257,1.12000000476837,0.129999995231628,0.0900000035762787,0.0900000035762787,2.27999997138977,0.490000009536743,1.64999997615814,0.670000016689301,8.35000038146973,6.03000020980835,4.1100001335144,258,43.3699989318848,39.689998626709,2.3199999332428,3.52999997138977,208,44.6399993896484,48.6500015258789,64.5,115,253,287,28.6100006103516,24.7000007629395,34.5699996948242,41.6699981689453,9.28999996185303,11.5200004577637,71.3930348258706
Jack Johnson,74,1239,1,8,2,6,9,20.4500007629395,57,1.75,1.86000001430511,125,81,31,3,3,9,42,14,11,2,1,12,24,10,91,72,68,16.7432441711426,0.0500000007450581,0.389999985694885,0.100000001490116,0.28999999165535,0.439999997615814,2.75999999046326,0.0900000035762787,6.05000019073486,3.92000007629395,1.5,0.150000005960464,0.150000005960464,0.439999997615814,2.02999997138977,0.579999983310699,1.1599999666214,0.479999989271164,4.40999984741211,3.49000000953674,3.28999996185303,276,42.5999984741211,43.1399993896484,2.13000011444092,2.80999994277954,194,41.2799987792969,47.3499984741211,67.4400024414063,75,215,228,24.75,27.3099994659424,38.1599998474121,41.7200012207031,9.39000034332275,13.3699998855591,75.2475247524752
Ian Cole,75,1286.51672363281,2,17,6,11,19,35.189998626709,77,2.59999990463257,2.71000003814697,180,121,20,1,1,10,83,33,29,3,1,8,48,29,110,112,104,17.1535549163818,0.0900000035762787,0.790000021457672,0.280000001192093,0.509999990463257,0.889999985694885,3.58999991416931,0.129999995231628,8.39000034332275,5.6399998664856,0.930000007152557,0.0500000007450581,0.0500000007450581,0.469999998807907,3.86999988555908,0.370000004768372,2.24000000953674,1.35000002384186,5.13000011444092,5.21999979019165,4.84999990463257,229,52.7900009155273,51.9199981689453,2.51999998092651,2.32999992370605,234,50.5400009155273,61.2200012207031,57.2700004577637,183,235,232,44.0999984741211,29.5699996948242,26.2600002288818,52.9700012207031,10.9099998474121,10.6800003051758,55.9036144578313
Scott Mayfield,61,1206.34997558594,3,15,8,7,18,41.8600006103516,80,3.75,3.61999988555908,202,125,56,8,1,11,55,18,14,3,1,7,53,15,77,50,109,19.7762298583984,0.150000005960464,0.75,0.400000005960464,0.349999994039536,0.899999976158142,3.98000001907349,0.180000007152557,10.0500001907349,6.21999979019165,2.78999996185303,0.400000005960464,0.0500000007450581,0.550000011920929,2.74000000953674,0.349999994039536,2.64000010490417,0.75,3.82999992370605,2.49000000953674,5.42000007629395,246,44.2099990844727,40.5699996948242,2.14000010490417,3.13000011444092,200,44.8400001525879,50.2400016784668,57.7900009155273,128,202,262,32.8199996948242,25.7600002288818,33.0299987792969,43.8199996948242,9.94999980926514,12.2399997711182,67.1794871794872
David Savard,62,1289.01672363281,3,14,5,9,17,36.9599990844727,66,4.55000019073486,4.65999984741211,127,88,43,21,2,13,36,18,18,0,0,9,63,7,134,79,127,20.7905921936035,0.140000000596046,0.649999976158142,0.230000004172325,0.419999986886978,0.790000021457672,3.0699999332428,0.219999998807907,5.90999984741211,4.09999990463257,2,0.980000019073486,0.0900000035762787,0.610000014305115,1.67999994754791,0.419999986886978,2.9300000667572,0.330000013113022,6.23999977111816,3.6800000667572,5.90999984741211,308,39.0900001525879,31.9400005340576,2.14000010490417,4.55999994277954,223,42,48.7700004577637,80.4199981689453,116,258,250,31.6900005340576,25.7399997711182,40.1199989318848,39.0800018310547,10.3800001144409,14.3400001525879,68.3060109289617
Connor Clifton,60,962.566650390625,2,8,3,5,10,28.5699996948242,80,2.5,2.72000002861023,148,107,32,3,2,7,32,13,11,2,0,12,14,16,156,162,62,16.0427780151367,0.119999997317791,0.5,0.189999997615814,0.310000002384186,0.620000004768372,4.98999977111816,0.170000001788139,9.22999954223633,6.67000007629395,1.99000000953674,0.189999997615814,0.119999997317791,0.439999997615814,1.99000000953674,0.75,0.870000004768372,1,9.72000026702881,10.1000003814697,3.85999989509583,153,51.1500015258789,43.75,2.1800000667572,2.80999994277954,143,48.310001373291,35.1500015258789,36.8400001525879,91,167,130,41.1800003051758,32.2299995422363,27.4899997711182,53.9700012207031,8.90999984741211,9.53999996185303,58.8235294117647
Tobias Bjornfot,70,1173.48327636719,0,8,3,5,8,21.6200008392334,53,0,2.47000002861023,110,75,47,15,8,6,6,3,3,0,0,9,30,10,61,129,58,16.7640476226807,0,0.409999996423721,0.150000005960464,0.259999990463257,0.409999996423721,2.71000003814697,0.129999995231628,5.61999988555908,3.82999992370605,2.40000009536743,0.769999980926514,0.409999996423721,0.310000002384186,0.310000002384186,0.46000000834465,1.52999997138977,0.509999990463257,3.11999988555908,6.59999990463257,2.97000002861023,281,47.1500015258789,38.1399993896484,1.88999998569489,3.0699999332428,223,44.25,47.4500007629395,60.5200004577637,145,229,165,46.7700004577637,28.6299991607666,31.8500003814697,47.3400001525879,11.3999996185303,14.3699998855591,53.2258064516129
Jakob Chychrun,47,1080.34997558594,7,14,7,7,21,53.8499984741211,141,4.96000003814697,7.25,293,223,72,7,5,13,47,18,16,1,1,8,37,19,51,83,66,22.9861698150635,0.389999985694885,0.779999971389771,0.389999985694885,0.389999985694885,1.16999995708466,7.82999992370605,0.400000005960464,16.2700004577637,12.3800001144409,4,0.389999985694885,0.280000001192093,0.720000028610229,2.60999989509583,0.439999997615814,2.04999995231628,1.05999994277954,2.82999992370605,4.6100001335144,3.67000007629395,204,46.9599990844727,36.7900009155273,2.17000007629395,3.72000002861023,166,44.8600006103516,44.439998626709,52.3899993896484,133,170,196,40.4300003051758,26.5499992370605,32.0999984741211,45.2700004577637,9.22000026702881,11.3299999237061,59.5744680851064
Justin Braun,69,1348.71667480469,6,12,5,7,18,39.1300010681152,73,8.22000026702881,2.24000000953674,160,105,31,3,4,11,36,18,18,0,0,9,32,16,87,91,121,19.5466175079346,0.270000010728836,0.529999971389771,0.219999998807907,0.310000002384186,0.800000011920929,3.25,0.100000001490116,7.11999988555908,4.67000007629395,1.37999999523163,0.129999995231628,0.180000007152557,0.490000009536743,1.60000002384186,0.400000005960464,1.41999995708466,0.709999978542328,3.86999988555908,4.05000019073486,5.38000011444092,255,42.1599998474121,40,2.04999995231628,3.0699999332428,173,40.4199981689453,43.8800010681152,66.8300018310547,135,298,324,29.4099998474121,24.9099998474121,33.0999984741211,42.939998626709,7.69999980926514,11.3400001525879,70.5882352941177
Andy Greene,69,1201.38330078125,2,8,5,3,10,25.6399993896484,52,3.84999990463257,2.25999999046326,126,86,25,3,1,4,10,5,5,0,0,3,45,14,39,86,126,17.4113521575928,0.100000001490116,0.400000005960464,0.25,0.150000005960464,0.5,2.59999990463257,0.109999999403954,6.28999996185303,4.30000019073486,1.25,0.150000005960464,0.0500000007450581,0.200000002980232,0.5,0.150000005960464,2.25,0.699999988079071,1.95000004768372,4.30000019073486,6.28999996185303,264,39.560001373291,39,1.95000004768372,3.04999995231628,188,41.5900001525879,44.6300010681152,65.0400009155273,141,230,189,42.7299995422363,23.9200000762939,35.1100006103516,40.5200004577637,9.39000034332275,13.1800003051758,57.2727272727273
Connor Murphy,57,1240.21667480469,4,6,2,4,10,23.2600002288818,71,5.63000011444092,2.8199999332428,150,98,31,2,1,7,47,22,21,1,0,13,47,19,130,136,150,21.758186340332,0.189999997615814,0.28999999165535,0.100000001490116,0.189999997615814,0.479999989271164,3.4300000667572,0.140000000596046,7.26000022888184,4.73999977111816,1.5,0.100000001490116,0.0500000007450581,0.340000003576279,2.26999998092651,0.629999995231628,2.26999998092651,0.920000016689301,6.28999996185303,6.57999992370605,7.26000022888184,217,38.5800018310547,37.0699996948242,2.07999992370605,3.52999997138977,160,42.439998626709,41.2200012207031,63.7999992370605,100,249,247,28.8199996948242,23.0300006866455,35.75,39.1800003051758,7.73999977111816,10.5,71.1815561959654
